Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2021-06-07,Canberra,9.1,24.2,5.1,6.7,5.4,SE,50.0,S,SE,31.0,20.0,61.0,35.0,,1006.8,6.0,2.0,12.8,22.0,Yes,No
2021-06-08,Melbourne,15.9,28.4,0.0,,3.8,N,20.0,SW,E,7.0,16.0,36.0,17.0,1008.8,1009.6,2.0,0.0,18.1,24.1,No,Yes
2021-06-09,Brisbane,3.5,19.9,0.0,6.9,8.5,SW,37.0,SE,SE,24.0,23.0,100.0,99.0,1020.6,1020.3,7.0,,5.3,16.8,No,Yes
2021-06-10,Canberra,16.0,28.0,0.0,3.3,7.1,NW,27.0,E,NW,15.0,18.0,81.0,45.0,1015.2,1013.3,4.0,,22.1,25.4,No,No
2021-06-11,Sydney,7.0,22.7,12.2,4.5,5.3,W,48.0,N,W,34.0,30.0,67.0,43.0,1004.9,1004.2,6.0,4.0,8.7,18.1,Yes,Yes
2021-06-12,Brisbane,10.8,23.1,0.0,7.0,7.4,NNE,27.0,SE,NNE,16.0,14.0,46.0,36.0,1013.9,1016.9,4.0,2.0,16.0,22.4,No,No
2021-06-13,Brisbane,22.7,35.2,0.5,4.8,7.9,NE,51.0,SW,E,38.0,29.0,81.0,77.0,1013.1,1011.0,,,28.7,34.8,No,No
2021-06-14,Adelaide,17.2,27.3,8.5,,,N,39.0,N,SE,25.0,24.0,76.0,51.0,1012.0,1005.5,4.0,5.0,18.4,24.0,Yes,Yes
2021-06-15,Melbourne,4.3,18.9,0.5,6.3,7.1,W,46.0,W,S,24.0,27.0,58.0,53.0,,1005.7,6.0,7.0,9.7,14.3,No,Yes
2021-06-16,Brisbane,21.3,36.7,3.6,3.4,3.3,S,23.0,SE,NNE,10.0,15.0,100.0,77.0,1005.9,1010.4,8.0,8.0,26.4,36.1,Yes,Yes
2021-06-17,Sydney,10.3,24.1,9.4,2.6,7.8,N,42.0,S,S,25.0,17.0,100.0,74.0,1001.2,998.0,8.0,5.0,14.6,22.9,Yes,Yes
2021-06-18,Adelaide,10.3,23.7,3.0,7.2,,E,25.0,N,NNE,14.0,18.0,80.0,72.0,1007.5,1011.6,6.0,5.0,11.8,21.7,Yes,No
2021-06-19,Adelaide,17.9,32.9,1.4,4.5,1.5,E,53.0,S,W,28.0,35.0,71.0,63.0,1009.4,1010.9,6.0,3.0,24.4,28.2,Yes,Yes
2021-06-20,Sydney,8.4,28.2,4.6,,,E,32.0,NE,NNE,22.0,26.0,98.0,87.0,1005.9,1002.5,,8.0,14.9,23.9,Yes,Yes
2021-06-21,Melbourne,3.9,15.9,0.0,4.5,11.1,N,37.0,W,E,26.0,23.0,60.0,55.0,1020.4,1018.2,6.0,5.0,6.9,11.0,No,No
2021-06-22,Canberra,25.8,39.5,0.4,6.2,,NW,43.0,W,W,23.0,18.0,31.0,14.0,1027.7,1025.5,1.0,3.0,28.8,35.6,No,No
2021-06-23,Sydney,9.5,29.3,7.1,,,NE,35.0,SE,NNE,13.0,27.0,38.0,19.0,1018.0,1018.5,4.0,2.0,13.8,27.6,Yes,No
2021-06-24,Melbourne,13.1,26.7,0.0,6.2,8.0,N,24.0,W,S,17.0,19.0,69.0,46.0,1011.0,1010.5,4.0,3.0,19.4,26.5,No,No
2021-06-25,Brisbane,11.0,26.1,1.9,7.2,8.8,NW,42.0,SE,E,15.0,28.0,91.0,84.0,1015.7,1019.0,,7.0,17.6,23.0,Yes,No
2021-06-26,Melbourne,19.8,33.9,3.7,5.7,11.3,NE,18.0,E,E,9.0,10.0,80.0,56.0,1013.1,1015.6,8.0,4.0,22.3,29.5,Yes,No
2021-06-27,Melbourne,8.4,26.3,0.7,7.2,9.1,SW,55.0,SW,W,26.0,35.0,86.0,81.0,1010.5,,5.0,6.0,12.7,24.1,No,No
2021-06-28,Brisbane,-1.1,12.3,3.8,2.3,7.6,NE,39.0,E,N,19.0,31.0,96.0,72.0,1022.8,1018.5,8.0,6.0,2.1,10.3,Yes,Yes
2021-06-29,Sydney,9.4,18.3,2.3,6.3,5.5,SW,22.0,NE,NNE,13.0,10.0,100.0,100.0,1028.1,1030.0,8.0,7.0,11.7,14.4,Yes,Yes
2021-06-30,Brisbane,19.8,35.7,4.7,5.8,1.7,NNE,39.0,NNE,NNE,27.0,16.0,85.0,54.0,1002.8,1001.3,4.0,7.0,20.8,33.7,Yes,No
2021-07-01,Perth,15.6,31.7,2.3,5.3,8.6,NE,47.0,E,W,30.0,36.0,81.0,71.0,1024.2,1023.6,,3.0,18.4,28.0,Yes,Yes
2021-07-02,Brisbane,6.3,25.3,0.0,1.2,9.7,,28.0,W,NNE,15.0,13.0,69.0,48.0,1010.9,1012.5,7.0,6.0,9.3,24.2,No,No
2021-07-03,Sydney,22.5,33.3,0.0,2.2,11.3,NNE,15.0,N,NE,10.0,11.0,65.0,44.0,1013.2,1015.7,4.0,3.0,27.5,30.1,No,No
2021-07-04,Canberra,17.4,28.7,0.0,,13.1,NE,37.0,NNE,NW,22.0,30.0,42.0,39.0,1017.0,1013.3,2.0,0.0,22.3,25.9,No,No
2021-07-05,Sydney,6.1,25.7,8.3,,1.6,NE,54.0,N,W,29.0,27.0,100.0,77.0,1022.5,1015.9,6.0,4.0,12.9,23.5,Yes,Yes
2021-07-06,Adelaide,8.5,22.6,0.0,6.5,6.2,NNE,41.0,,SE,20.0,34.0,63.0,54.0,1017.0,1016.6,,4.0,13.4,20.9,No,No
2021-07-07,Melbourne,15.3,29.4,0.7,5.7,9.8,NW,43.0,W,N,24.0,33.0,64.0,52.0,1017.6,1015.1,7.0,4.0,17.3,26.3,No,No
2021-07-08,Adelaide,6.8,20.4,2.7,3.3,7.0,NNE,52.0,S,N,34.0,37.0,67.0,59.0,1019.9,1020.1,5.0,6.0,11.4,15.7,Yes,No
2021-07-09,Sydney,8.3,21.7,0.2,3.6,,E,57.0,W,S,36.0,37.0,46.0,15.0,1022.0,1021.7,,1.0,10.3,20.1,No,No
2021-07-10,Sydney,11.6,28.7,0.5,,7.2,S,6.0,NW,W,4.0,3.0,70.0,67.0,1018.4,1015.4,5.0,6.0,13.5,28.4,No,Yes
2021-07-11,Brisbane,-2.5,15.9,2.3,6.2,13.2,,24.0,SW,N,18.0,16.0,85.0,66.0,1021.2,1027.5,7.0,5.0,4.1,11.6,Yes,No
2021-07-12,Sydney,6.0,25.8,0.0,,,NNE,40.0,NW,S,30.0,17.0,57.0,49.0,1010.8,1010.9,7.0,5.0,8.0,25.7,No,No
2021-07-13,Melbourne,8.9,18.4,1.9,5.3,12.2,SE,43.0,SW,N,31.0,25.0,93.0,68.0,1002.1,1000.4,8.0,7.0,12.7,18.1,Yes,Yes
2021-07-14,Adelaide,18.5,31.8,4.4,4.1,0.0,NW,23.0,NW,NW,15.0,16.0,74.0,36.0,1026.0,1026.3,6.0,4.0,25.0,31.1,Yes,No
2021-07-15,Adelaide,-4.4,14.6,0.0,,9.4,E,29.0,SW,SE,21.0,23.0,42.0,34.0,,1009.3,3.0,2.0,0.2,10.8,No,No
2021-07-16,Sydney,4.1,22.2,0.0,5.6,8.1,NE,59.0,NNE,NNE,32.0,29.0,95.0,78.0,1011.3,1009.4,7.0,8.0,7.8,21.8,No,No
2021-07-17,Canberra,6.9,18.9,10.0,2.1,0.0,SW,42.0,N,NNE,17.0,17.0,99.0,87.0,1008.7,1015.6,8.0,7.0,10.0,16.4,Yes,Yes
2021-07-18,Adelaide,14.4,28.1,10.1,6.2,4.4,S,49.0,NW,NE,33.0,20.0,100.0,75.0,1007.4,1002.9,8.0,5.0,16.2,27.4,Yes,Yes
2021-07-19,Canberra,10.4,24.8,1.3,,3.8,E,61.0,S,N,25.0,46.0,89.0,77.0,1009.4,1005.0,8.0,6.0,16.6,22.0,Yes,Yes
2021-07-20,Perth,23.1,38.3,1.8,,5.8,W,41.0,N,NW,23.0,23.0,57.0,33.0,1017.5,1012.7,2.0,3.0,28.9,35.8,Yes,Yes
2021-07-21,Perth,10.6,31.3,1.8,10.0,8.3,W,49.0,S,N,35.0,22.0,65.0,54.0,1017.6,1017.6,5.0,6.0,17.1,29.8,Yes,No
2021-07-22,Brisbane,7.7,23.6,0.4,5.6,7.5,SW,45.0,W,E,30.0,34.0,90.0,52.0,1019.2,1020.6,7.0,5.0,13.3,20.8,No,Yes
2021-07-23,Perth,12.7,23.5,1.2,9.2,8.6,SW,35.0,SW,NE,17.0,16.0,100.0,100.0,1018.4,1017.4,8.0,8.0,16.6,22.0,Yes,Yes
2021-07-24,Canberra,3.9,21.3,0.0,4.2,8.5,N,33.0,S,S,15.0,22.0,71.0,52.0,1012.1,1013.5,4.0,4.0,6.0,17.1,No,No
2021-07-25,Sydney,14.7,25.7,0.0,2.5,14.0,E,52.0,NW,NW,31.0,36.0,59.0,44.0,1012.1,1013.4,5.0,5.0,21.0,21.1,No,No
2021-07-26,Melbourne,-1.0,10.2,0.6,3.9,8.6,E,38.0,E,,25.0,31.0,100.0,85.0,1022.6,1021.5,8.0,7.0,1.3,7.6,No,Yes
2021-07-27,Sydney,0.1,13.4,0.0,8.0,8.3,N,26.0,S,SW,17.0,15.0,59.0,41.0,1011.3,1012.6,5.0,3.0,3.9,12.8,No,No
2021-07-28,Canberra,12.6,29.1,0.0,,9.3,W,51.0,SW,NW,33.0,36.0,76.0,60.0,1011.2,1010.6,7.0,2.0,17.6,27.5,No,No
2021-07-29,Brisbane,15.0,28.2,1.2,2.8,7.5,NE,5.0,E,NNE,2.0,2.0,65.0,48.0,1021.0,1019.8,4.0,5.0,21.1,24.1,Yes,No
2021-07-30,Perth,-7.0,6.7,3.9,6.4,1.9,NW,60.0,NE,NW,38.0,38.0,85.0,65.0,1013.3,1011.8,,5.0,-1.0,5.7,Yes,Yes
2021-07-31,Canberra,19.1,31.2,0.0,4.8,10.1,,36.0,SE,SW,22.0,21.0,53.0,20.0,1011.5,1012.2,,0.0,22.3,30.6,No,No
2021-08-01,Canberra,4.9,19.6,2.3,6.9,11.1,,40.0,N,S,20.0,21.0,69.0,82.0,1010.6,1014.3,7.0,5.0,6.6,14.8,Yes,Yes
2021-08-02,Sydney,-5.2,9.0,0.6,4.4,12.4,NNE,39.0,NNE,,30.0,32.0,60.0,27.0,1022.6,1019.0,6.0,,-1.3,6.2,No,No
2021-08-03,Adelaide,-16.4,-3.2,4.7,3.8,8.4,E,58.0,,S,31.0,40.0,94.0,53.0,1017.2,1015.8,8.0,5.0,-10.2,-5.5,Yes,No
2021-08-04,Canberra,-6.6,10.0,0.0,9.1,7.2,SE,40.0,NNE,E,15.0,26.0,73.0,75.0,1016.7,1017.1,6.0,7.0,-3.8,5.4,No,Yes
2021-08-05,Sydney,4.3,21.2,0.0,4.2,8.8,S,38.0,W,SE,14.0,17.0,86.0,70.0,1006.8,,8.0,6.0,8.5,18.6,No,No
2021-08-06,Adelaide,7.0,23.4,0.5,4.1,13.2,E,27.0,E,S,14.0,19.0,56.0,28.0,1016.5,1017.8,8.0,2.0,9.0,20.9,No,No
2021-08-07,Melbourne,12.3,27.4,0.0,6.7,7.3,SW,29.0,,E,18.0,18.0,66.0,42.0,1013.5,1011.1,6.0,3.0,17.8,25.9,No,No
2021-08-08,Perth,0.0,20.2,6.3,0.4,2.2,N,51.0,NW,SW,38.0,36.0,97.0,65.0,1006.1,1003.3,8.0,4.0,4.6,16.8,Yes,Yes
2021-08-09,Brisbane,-1.4,12.3,0.0,7.2,14.0,,41.0,NE,NE,21.0,30.0,85.0,67.0,1010.8,1013.7,,,4.1,8.8,No,No
2021-08-10,Melbourne,1.8,15.2,0.4,9.2,4.8,E,59.0,E,W,34.0,45.0,45.0,50.0,1019.7,1018.8,6.0,3.0,4.6,14.5,No,Yes
2021-08-11,Sydney,4.2,20.3,12.0,7.5,0.0,NW,38.0,SE,NE,26.0,23.0,100.0,72.0,1018.9,1015.2,8.0,5.0,9.2,16.4,Yes,Yes
2021-08-12,Sydney,8.7,26.1,0.0,3.8,9.0,NW,24.0,W,SW,15.0,19.0,55.0,34.0,1007.6,1010.6,5.0,3.0,10.7,23.9,No,No
2021-08-13,Sydney,2.4,12.9,1.5,4.1,8.7,NE,43.0,SE,NE,31.0,24.0,90.0,60.0,1007.9,1008.8,8.0,7.0,5.9,10.8,Yes,Yes
2021-08-14,Perth,11.1,24.3,0.7,5.8,9.1,NW,38.0,S,S,23.0,26.0,100.0,100.0,1019.6,1016.0,,7.0,17.2,19.8,No,Yes
2021-08-15,Melbourne,0.6,19.7,2.9,,9.6,NW,26.0,N,E,19.0,15.0,30.0,27.0,1011.0,1007.0,0.0,3.0,4.6,18.9,Yes,No
2021-08-16,Sydney,0.7,17.9,2.5,9.1,6.7,SW,34.0,N,S,20.0,27.0,64.0,49.0,1017.9,1011.4,7.0,5.0,7.1,15.4,Yes,No
2021-08-17,Perth,1.0,13.7,2.2,8.8,6.8,SW,48.0,W,W,19.0,29.0,80.0,52.0,1011.1,1009.3,,4.0,6.9,11.4,Yes,Yes
2021-08-18,Perth,11.0,29.9,5.0,,4.5,SW,26.0,SW,S,13.0,13.0,83.0,51.0,1017.0,1017.9,7.0,4.0,15.1,26.8,Yes,Yes
2021-08-19,Brisbane,5.1,18.6,4.9,,6.7,W,28.0,,N,15.0,24.0,99.0,91.0,1003.4,1006.3,7.0,7.0,8.1,17.5,Yes,No
2021-08-20,Canberra,1.7,15.1,0.0,4.1,9.6,SE,29.0,N,S,20.0,16.0,71.0,61.0,1018.8,1020.1,6.0,5.0,7.2,13.8,No,No
2021-08-21,Melbourne,10.0,26.4,0.0,7.1,10.7,NW,30.0,NE,SE,14.0,24.0,60.0,17.0,1000.3,996.4,5.0,3.0,15.5,26.1,No,No
2021-08-22,Adelaide,18.1,38.6,3.7,8.2,4.0,N,50.0,E,S,28.0,39.0,61.0,51.0,1020.0,,7.0,5.0,22.2,34.5,Yes,Yes
2021-08-23,Sydney,3.5,18.7,1.9,5.9,3.6,N,33.0,,NE,14.0,21.0,53.0,32.0,1014.0,1018.3,4.0,2.0,5.3,18.2,Yes,No
2021-08-24,Adelaide,15.4,30.5,2.5,5.8,9.8,E,60.0,NNE,NNE,30.0,31.0,63.0,53.0,1017.1,1015.5,,4.0,18.3,27.4,Yes,No
2021-08-25,Canberra,9.5,22.9,1.5,,5.9,W,27.0,NNE,S,12.0,12.0,64.0,44.0,,1018.4,3.0,4.0,13.4,22.7,Yes,No
2021-08-26,Canberra,-1.3,16.3,0.3,7.2,4.9,N,43.0,NE,SE,31.0,22.0,78.0,71.0,1002.9,,5.0,5.0,5.3,13.3,No,No
2021-08-27,Brisbane,3.4,20.8,3.5,1.8,1.2,E,40.0,W,S,29.0,32.0,76.0,69.0,1023.2,,5.0,3.0,9.0,19.7,Yes,Yes
2021-08-28,Perth,-3.5,12.4,0.0,5.7,12.2,S,38.0,E,,24.0,20.0,58.0,47.0,1017.3,1018.6,6.0,6.0,2.1,9.0,No,No
2021-08-29,Melbourne,5.7,21.2,12.2,6.2,4.5,NNE,18.0,SE,SE,7.0,9.0,82.0,73.0,1015.4,1017.7,5.0,6.0,7.9,17.4,Yes,Yes
2021-08-30,Perth,-0.3,16.8,11.2,5.3,5.7,S,34.0,E,SE,25.0,14.0,85.0,73.0,1004.9,1000.5,5.0,6.0,1.7,11.9,Yes,No
2021-08-31,Adelaide,2.6,18.1,14.7,8.3,4.2,SE,48.0,S,NNE,20.0,30.0,97.0,76.0,1010.8,1015.4,8.0,8.0,9.4,14.4,Yes,Yes
2021-09-01,Canberra,0.0,11.8,2.1,,7.9,NW,16.0,NE,SE,6.0,10.0,62.0,28.0,1005.0,999.6,5.0,,2.8,7.1,Yes,No
2021-09-02,Brisbane,-0.6,20.9,0.5,,,S,5.0,E,E,2.0,4.0,83.0,74.0,1015.8,1016.8,8.0,7.0,4.3,16.2,No,Yes
2021-09-03,Sydney,9.7,22.4,7.8,4.2,,S,29.0,NW,N,14.0,23.0,100.0,95.0,1005.3,,8.0,8.0,15.2,21.0,Yes,Yes
2021-09-04,Perth,0.4,17.3,1.6,,4.5,NNE,43.0,W,NNE,18.0,19.0,53.0,38.0,1049.4,1047.5,6.0,4.0,4.5,15.3,Yes,Yes
2021-09-05,Sydney,-9.3,5.7,4.7,3.0,1.1,SW,47.0,W,W,20.0,27.0,100.0,94.0,1017.4,1014.4,8.0,7.0,-7.8,3.7,Yes,Yes
2021-09-06,Melbourne,-3.5,12.7,4.6,4.8,13.1,NW,27.0,SE,SW,13.0,18.0,94.0,95.0,1022.5,1024.1,7.0,8.0,-0.5,10.9,Yes,No
2021-09-07,Melbourne,-5.7,8.8,0.0,,8.1,,36.0,NE,E,25.0,17.0,73.0,48.0,1013.3,1015.7,4.0,7.0,0.9,5.1,No,No
2021-09-08,Adelaide,4.5,19.1,3.4,3.0,5.5,W,46.0,NW,SW,33.0,24.0,100.0,84.0,1016.5,1016.1,8.0,6.0,8.9,17.2,Yes,Yes
2021-09-09,Sydney,6.7,20.0,4.4,3.6,4.1,SE,57.0,,W,41.0,44.0,78.0,61.0,1019.6,1018.7,6.0,6.0,13.5,15.4,Yes,Yes
2021-09-10,Sydney,2.8,23.7,1.3,,10.7,NW,54.0,NW,SW,36.0,23.0,80.0,85.0,1007.0,1010.8,8.0,7.0,4.7,20.9,Yes,Yes
2021-09-11,Sydney,-0.1,16.4,0.0,4.0,8.4,E,49.0,NW,S,30.0,39.0,72.0,63.0,1010.3,1009.0,7.0,6.0,1.3,14.8,No,No
2021-09-12,Canberra,6.9,20.1,8.0,4.6,,NE,38.0,SE,NE,22.0,29.0,91.0,90.0,1018.6,1018.5,6.0,8.0,11.9,15.9,Yes,Yes
2021-09-13,Perth,-2.6,18.8,12.0,,,NNE,47.0,NNE,SE,35.0,26.0,100.0,85.0,1008.7,1008.1,7.0,5.0,0.1,15.4,Yes,Yes
2021-09-14,Sydney,-2.2,9.7,1.8,3.8,8.3,SE,40.0,W,W,19.0,22.0,75.0,59.0,1009.0,1016.5,6.0,4.0,2.2,8.1,Yes,Yes
2021-09-15,Sydney,7.7,22.6,0.7,5.0,6.6,N,36.0,N,W,23.0,18.0,80.0,64.0,1010.3,1007.8,8.0,5.0,10.9,18.1,No,No
2021-09-16,Brisbane,11.6,27.3,2.0,7.7,9.8,W,23.0,N,NE,9.0,9.0,63.0,55.0,1005.7,1008.1,4.0,,14.1,25.1,Yes,Yes
2021-09-17,Melbourne,12.4,25.9,0.4,6.3,14.0,SW,56.0,SE,W,21.0,40.0,59.0,53.0,1001.1,996.0,8.0,4.0,13.9,25.4,No,No
2021-09-18,Perth,-1.6,16.0,0.0,,6.7,S,43.0,W,W,25.0,33.0,58.0,45.0,1003.1,1000.3,2.0,4.0,2.7,12.0,No,No
2021-09-19,Brisbane,11.1,25.7,5.1,,5.4,W,53.0,SE,NE,36.0,25.0,76.0,58.0,1013.3,1012.3,8.0,5.0,12.4,22.2,Yes,Yes
2021-09-20,Canberra,-0.8,13.9,3.6,4.8,4.3,W,49.0,N,NE,35.0,28.0,97.0,88.0,1018.3,1017.9,8.0,7.0,4.6,13.7,Yes,Yes
2021-09-21,Melbourne,7.8,19.4,0.1,5.9,7.5,SW,33.0,S,W,12.0,20.0,62.0,56.0,1032.6,1031.8,6.0,5.0,10.4,18.7,No,No
2021-09-22,Perth,-1.9,18.3,10.0,5.0,,N,28.0,NE,NE,13.0,12.0,100.0,94.0,1010.7,1010.4,8.0,7.0,-0.1,13.8,Yes,Yes
2021-09-23,Sydney,-1.4,14.3,1.4,5.7,10.8,SW,48.0,N,NW,33.0,26.0,78.0,70.0,1005.5,1003.4,3.0,6.0,4.5,14.1,Yes,Yes
2021-09-24,Canberra,-12.5,1.1,1.9,,,SE,48.0,E,S,27.0,25.0,67.0,56.0,,1017.9,5.0,4.0,-6.1,-1.7,Yes,No
2021-09-25,Canberra,2.0,12.8,1.0,4.8,5.2,NNE,42.0,NNE,SW,18.0,33.0,96.0,92.0,1019.5,1016.5,8.0,8.0,3.7,12.5,No,Yes
2021-09-26,Adelaide,4.7,19.8,5.9,7.5,6.2,NW,69.0,N,E,37.0,31.0,98.0,87.0,1019.9,1022.1,8.0,6.0,11.4,15.7,Yes,Yes
2021-09-27,Brisbane,-1.4,14.3,3.4,,10.9,NE,34.0,NE,SE,23.0,17.0,79.0,51.0,1020.2,1022.2,6.0,7.0,2.4,13.5,Yes,Yes
2021-09-28,Sydney,16.2,32.4,0.0,,5.4,SW,34.0,E,W,23.0,21.0,69.0,56.0,1019.0,1016.2,8.0,2.0,17.9,29.4,No,No
2021-09-29,Adelaide,-6.2,10.1,1.6,6.1,6.9,NE,42.0,W,NE,29.0,19.0,76.0,73.0,1015.0,1013.9,8.0,4.0,-3.0,5.2,Yes,Yes
2021-09-30,Adelaide,-0.6,11.1,4.6,,7.3,N,36.0,SE,E,13.0,18.0,54.0,62.0,1018.3,1018.3,5.0,6.0,3.7,7.8,Yes,Yes
2021-10-01,Melbourne,-4.0,7.8,0.0,6.2,6.0,NW,35.0,W,SE,17.0,29.0,55.0,22.0,1006.7,1011.7,5.0,3.0,-1.4,5.7,No,No
2021-10-02,Brisbane,-2.9,11.8,4.5,4.6,6.1,W,54.0,SW,W,25.0,43.0,90.0,63.0,,998.0,6.0,8.0,2.8,9.9,Yes,Yes
2021-10-03,Brisbane,10.1,27.0,3.5,3.9,2.0,NW,33.0,W,W,15.0,15.0,50.0,32.0,1028.2,1039.1,5.0,2.0,11.8,22.3,Yes,Yes
2021-10-04,Adelaide,13.5,31.0,0.0,6.4,6.4,NE,31.0,NNE,NW,16.0,16.0,57.0,30.0,1014.7,1017.0,4.0,2.0,19.8,28.0,No,No
2021-10-05,Perth,-0.5,11.8,0.9,,11.4,N,46.0,SE,NE,24.0,36.0,65.0,45.0,1018.4,1019.4,8.0,4.0,3.0,6.9,No,No
2021-10-06,Perth,-2.1,13.3,0.0,,10.4,S,22.0,NNE,S,11.0,12.0,100.0,86.0,995.4,998.0,6.0,8.0,4.7,12.9,No,No
2021-10-07,Perth,-3.6,7.9,0.2,0.8,6.6,S,37.0,NW,W,19.0,22.0,83.0,80.0,1025.8,1020.6,6.0,5.0,0.1,3.8,No,No
2021-10-08,Melbourne,10.1,30.2,0.9,5.7,4.7,E,37.0,SW,S,18.0,18.0,92.0,58.0,1022.7,1026.3,8.0,5.0,11.2,29.3,No,No
2021-10-09,Melbourne,11.6,29.6,3.9,8.3,6.0,S,49.0,NW,SE,36.0,31.0,65.0,55.0,1002.5,998.5,8.0,6.0,14.9,27.9,Yes,No
2021-10-10,Sydney,4.6,19.4,4.9,,1.9,W,52.0,N,W,30.0,24.0,89.0,78.0,1010.8,1013.4,8.0,6.0,7.9,16.1,Yes,Yes
2021-10-11,Adelaide,-5.1,5.1,2.3,,6.6,NNE,38.0,,SW,20.0,24.0,44.0,29.0,1016.0,1014.2,6.0,3.0,-1.9,1.0,Yes,No
2021-10-12,Brisbane,-6.2,8.5,0.8,,6.5,W,38.0,S,S,17.0,31.0,66.0,50.0,1005.8,1003.4,6.0,3.0,-0.7,5.7,No,No
2021-10-13,Brisbane,1.9,23.3,4.4,6.0,5.1,NW,41.0,E,,19.0,25.0,90.0,69.0,1016.7,,8.0,8.0,6.4,22.8,Yes,Yes
2021-10-14,Melbourne,8.2,19.9,1.9,,6.9,NW,36.0,SE,S,23.0,28.0,49.0,30.0,1021.6,1021.3,5.0,0.0,14.7,19.9,Yes,No
2021-10-15,Sydney,-9.8,5.1,2.7,,8.7,NE,56.0,SW,S,29.0,37.0,84.0,75.0,1016.2,1011.6,,6.0,-5.1,0.8,Yes,Yes
2021-10-16,Perth,1.6,19.5,5.1,6.1,3.1,SE,48.0,S,S,23.0,27.0,91.0,76.0,1002.0,1004.9,8.0,7.0,6.1,18.2,Yes,Yes
2021-10-17,Melbourne,11.8,31.8,4.1,7.3,9.4,SE,56.0,NNE,NE,24.0,47.0,69.0,49.0,1006.1,1002.5,5.0,4.0,14.5,28.5,Yes,No
2021-10-18,Sydney,-0.3,17.7,2.7,6.4,10.4,S,30.0,W,NE,22.0,25.0,62.0,53.0,1013.1,1017.2,6.0,6.0,4.7,13.8,Yes,No
2021-10-19,Adelaide,15.9,28.9,3.4,6.8,13.4,SE,56.0,S,SW,28.0,30.0,66.0,36.0,1011.9,1011.8,6.0,3.0,21.1,25.4,Yes,No
2021-10-20,Melbourne,7.3,26.4,0.1,7.8,8.8,NNE,40.0,SW,NNE,17.0,33.0,64.0,49.0,1013.3,1009.5,6.0,5.0,8.6,25.9,No,No
2021-10-21,Melbourne,-5.9,10.0,0.0,4.9,,E,46.0,W,N,30.0,39.0,64.0,33.0,1013.1,1015.6,2.0,4.0,-4.6,6.2,No,No
2021-10-22,Brisbane,-0.1,19.7,11.9,,6.8,S,25.0,NE,NNE,17.0,13.0,100.0,99.0,997.6,999.2,7.0,8.0,2.1,15.2,Yes,Yes
2021-10-23,Adelaide,2.7,17.1,0.0,7.2,,W,58.0,E,NE,38.0,35.0,60.0,39.0,1020.6,1014.3,4.0,1.0,7.2,13.1,No,No
2021-10-24,Melbourne,-4.4,14.0,5.2,,2.5,NW,47.0,SW,S,24.0,20.0,100.0,94.0,1017.3,1017.1,6.0,8.0,0.4,11.5,Yes,Yes
2021-10-25,Adelaide,-3.6,15.2,0.7,2.0,10.4,S,61.0,W,N,39.0,25.0,100.0,91.0,1018.4,1019.3,7.0,8.0,-0.5,14.2,No,No
2021-10-26,Canberra,16.1,29.7,3.9,8.5,7.4,W,54.0,NE,NE,26.0,26.0,84.0,60.0,1016.5,1017.2,8.0,6.0,18.5,26.6,Yes,Yes
2021-10-27,Perth,-0.4,10.4,0.0,6.0,13.4,S,13.0,NE,N,7.0,7.0,64.0,51.0,1013.0,1012.5,6.0,4.0,1.6,6.9,No,No
2021-10-28,Brisbane,12.2,22.8,0.0,6.0,10.2,,56.0,N,NW,22.0,45.0,60.0,19.0,1010.8,1013.0,7.0,,15.0,21.5,No,No
2021-10-29,Adelaide,3.5,18.3,5.5,5.4,9.2,S,45.0,SW,SW,21.0,24.0,90.0,69.0,1005.7,1007.4,8.0,3.0,7.2,15.1,Yes,Yes
2021-10-30,Brisbane,4.4,19.8,0.0,7.4,,NE,46.0,NE,NNE,25.0,33.0,79.0,71.0,1025.8,1025.9,8.0,4.0,9.0,15.4,No,No
2021-10-31,Brisbane,6.0,21.1,0.1,3.2,8.7,NE,45.0,NE,N,17.0,37.0,67.0,47.0,,1014.1,6.0,7.0,12.2,19.2,No,No
2021-11-01,Brisbane,-2.1,17.9,8.2,,0.0,E,43.0,N,W,28.0,28.0,83.0,71.0,1000.1,1000.5,8.0,4.0,2.7,15.3,Yes,Yes
2021-11-02,Melbourne,11.0,26.5,4.9,,8.0,W,37.0,SE,SE,19.0,29.0,89.0,65.0,1012.8,1011.0,7.0,5.0,15.2,22.9,Yes,No
2021-11-03,Sydney,-7.5,8.0,0.6,6.9,11.4,,47.0,NW,SW,26.0,28.0,73.0,61.0,1000.2,997.1,8.0,5.0,-4.4,4.3,No,No
2021-11-04,Brisbane,6.4,23.2,0.0,,12.2,E,28.0,,NW,15.0,14.0,60.0,41.0,1016.7,1013.4,6.0,4.0,10.0,20.0,No,No
2021-11-05,Sydney,-12.9,5.9,9.4,7.1,3.7,SE,46.0,N,NW,29.0,34.0,95.0,78.0,1012.2,1011.9,8.0,7.0,-8.0,3.3,Yes,Yes
